proteinID,esm3EmbeddingFile,esmcEmbeddingFile
8OXW-1-C-3-2582,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8OXW-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/8OXW-3
8OXW-1-A-1-8704,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8OXW-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/8OXW-1
8OXW-1-B-2-7300,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8OXW-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8OXW-2
6OWT-1-M-3-5236,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6OWT-1-M,/data4/hfxie/Dataset/ESMCEmbeddings/6OWT-3
6OWT-1-S-5-4451,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6OWT-1-S,/data4/hfxie/Dataset/ESMCEmbeddings/6OWT-5
6URI-1-A-1-1629,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6URI-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/6URI-1
6URI-1-M-5-5236,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6URI-1-M,/data4/hfxie/Dataset/ESMCEmbeddings/6URI-5
6OWT-1-B-2-812,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6OWT-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/6OWT-2
6OWT-1-M-3-5236,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6OWT-1-M,/data4/hfxie/Dataset/ESMCEmbeddings/6OWT-3
6Q45-2-O-3-4301,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6Q45-2-O,/data4/hfxie/Dataset/ESMCEmbeddings/6Q45-3
6Q45-2-P-4-5137,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6Q45-2-P,/data4/hfxie/Dataset/ESMCEmbeddings/6Q45-4
8R5H-1-C-3-3629,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8R5H-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/8R5H-3
8R5H-1-F-6-2099,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8R5H-1-F,/data4/hfxie/Dataset/ESMCEmbeddings/8R5H-6
8R5H-1-A-1-3089,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8R5H-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/8R5H-1
8R5H-1-C-3-3629,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8R5H-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/8R5H-3
8PQL-1-C-1-3629,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8PQL-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/8PQL-1
8PQL-1-K-4-1501,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8PQL-1-K,/data4/hfxie/Dataset/ESMCEmbeddings/8PQL-4
6YWC-2-D-1-7300,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6YWC-2-D,/data4/hfxie/Dataset/ESMCEmbeddings/6YWC-1
6YWC-2-F-3-7928,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6YWC-2-F,/data4/hfxie/Dataset/ESMCEmbeddings/6YWC-3
6MS4-1-A-1-419,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6MS4-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/6MS4-1
6MS4-1-B-2-194,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6MS4-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/6MS4-2
9KGL-1-C-1-11903,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9KGL-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/9KGL-1
9KGL-1-I-3-2857,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9KGL-1-I,/data4/hfxie/Dataset/ESMCEmbeddings/9KGL-3
2RD5-1-A-1-6784,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2RD5-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/2RD5-1
2RD5-1-D-2-7929,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2RD5-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/2RD5-2
6KIO-1-b-1-8712,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6KIO-1-b,/data4/hfxie/Dataset/ESMCEmbeddings/6KIO-1
6KIO-1-M-2-12180,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6KIO-1-M,/data4/hfxie/Dataset/ESMCEmbeddings/6KIO-2
6KIO-1-M-2-12180,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6KIO-1-M,/data4/hfxie/Dataset/ESMCEmbeddings/6KIO-2
6KIO-1-a-3-1754,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6KIO-1-a,/data4/hfxie/Dataset/ESMCEmbeddings/6KIO-3
2DOQ-1-B-1-378,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2DOQ-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/2DOQ-1
2DOQ-1-D-2-11904,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2DOQ-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/2DOQ-2
7JTK-1-V-10-11655,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-V,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-10
7JTK-1-b-14-2798,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-b,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-14
7JTK-1-V-10-11655,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-V,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-10
7JTK-1-X-12-5805,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-X,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-12
7JU4-1-V-11-11655,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JU4-1-V,/data4/hfxie/Dataset/ESMCEmbeddings/7JU4-11
7JU4-1-n-15-5152,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JU4-1-n,/data4/hfxie/Dataset/ESMCEmbeddings/7JU4-15
7JTK-1-G-4-9721,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-G,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-4
7JTK-1-P-8-329,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-P,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-8
7JTK-1-B-1-6978,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-1
7JTK-1-H-4-9721,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-4
7JRJ-1-C-9-9721,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JRJ-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/7JRJ-9
7JRJ-1-D-10-2045,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JRJ-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/7JRJ-10
7JRJ-1-B-8-329,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JRJ-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7JRJ-8
7JRJ-1-D-10-2045,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JRJ-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/7JRJ-10
7JTK-1-K-6-2045,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-K,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-6
7JTK-1-S-9-1006,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-S,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-9
7JTK-1-I-5-7930,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-I,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-5
7JTK-1-P-8-329,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-P,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-8
7JTK-1-J-5-7930,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-J,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-5
7JTK-1-L-6-2045,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-6
7JTK-1-X-12-5805,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-X,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-12
7JTK-1-k-17-12715,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-k,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-17
7JTK-1-W-11-527,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-W,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-11
7JTK-1-k-17-12715,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-k,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-17
7JTK-1-k-17-12715,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-k,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-17
7JTK-1-v-19-11649,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-v,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-19
7JTK-1-Q-8-329,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-Q,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-8
7JTK-1-T-9-1006,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-T,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-9
7JTK-1-X-12-5805,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-X,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-12
7JTK-1-b-14-2798,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-b,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-14
7JTK-1-B-1-6978,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-1
7JTK-1-R-8-329,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7JTK-1-R,/data4/hfxie/Dataset/ESMCEmbeddings/7JTK-8
6D9H-1-B-2-4387,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6D9H-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/6D9H-2
6D9H-1-R-4-7850,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6D9H-1-R,/data4/hfxie/Dataset/ESMCEmbeddings/6D9H-4
2QQN-1-A-1-7931,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2QQN-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/2QQN-1
2QQN-1-H-2-7300,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/2QQN-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/2QQN-2
5EB1-1-A-1-6888,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5EB1-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/5EB1-1
5EB1-1-B-2-195,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5EB1-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/5EB1-2
8YYX-1-B-2-4387,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8YYX-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8YYX-2
8YYX-1-E-5-4768,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8YYX-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/8YYX-5
7NPR-1-B5-1-8694,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7NPR-1-B5,/data4/hfxie/Dataset/ESMCEmbeddings/7NPR-1
7NPR-1-P1-4-7399,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7NPR-1-P1,/data4/hfxie/Dataset/ESMCEmbeddings/7NPR-4
7NPR-1-B2-1-8694,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7NPR-1-B2,/data4/hfxie/Dataset/ESMCEmbeddings/7NPR-1
7NPR-1-D7-3-3442,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7NPR-1-D7,/data4/hfxie/Dataset/ESMCEmbeddings/7NPR-3
4R3U-1-A-1-8047,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4R3U-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/4R3U-1
4R3U-1-C-2-10231,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4R3U-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/4R3U-2
6C9U-1-A-1-11905,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6C9U-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/6C9U-1
6C9U-1-L-2-11149,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6C9U-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/6C9U-2
3IZ3-1-B-2-1423,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3IZ3-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/3IZ3-2
3IZ3-1-D-3-6867,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3IZ3-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/3IZ3-3
7CAE-1-C-1-7585,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7CAE-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/7CAE-1
7CAE-1-B-3-4769,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7CAE-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7CAE-3
7CAD-1-A-2-9704,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7CAD-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/7CAD-2
7CAD-1-B-3-4769,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7CAD-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7CAD-3
7CAD-1-D-1-7585,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7CAD-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/7CAD-1
7CAD-1-A-2-9704,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7CAD-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/7CAD-2
7CAE-1-A-2-9704,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7CAE-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/7CAE-2
7CAE-1-E-4-11906,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7CAE-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/7CAE-4
7CAE-1-B-3-4769,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7CAE-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7CAE-3
7CAE-1-E-4-11906,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7CAE-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/7CAE-4
8JIF-1-R-1-8695,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8JIF-1-R,/data4/hfxie/Dataset/ESMCEmbeddings/8JIF-1
8JIF-1-A-2-3987,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8JIF-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/8JIF-2
3HE4-2-A-1-8696,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3HE4-2-A,/data4/hfxie/Dataset/ESMCEmbeddings/3HE4-1
3HE4-2-B-2-7400,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3HE4-2-B,/data4/hfxie/Dataset/ESMCEmbeddings/3HE4-2
8QE9-1-3I-2-11347,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8QE9-1-3I,/data4/hfxie/Dataset/ESMCEmbeddings/8QE9-2
8QE9-1-4I-1-12131,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8QE9-1-4I,/data4/hfxie/Dataset/ESMCEmbeddings/8QE9-1
3LMS-1-A-1-7586,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3LMS-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/3LMS-1
3LMS-1-B-2-5162,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/3LMS-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/3LMS-2
9FZC-1-A-1-8697,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9FZC-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/9FZC-1
9FZC-1-C-2-4425,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9FZC-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/9FZC-2
5NT7-1-C-2-11651,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5NT7-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/5NT7-2
5NT7-1-D-1-6979,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5NT7-1-D,/data4/hfxie/Dataset/ESMCEmbeddings/5NT7-1
8HIL-1-H-6-12484,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-6
8HIL-1-K-9-4318,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-K,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-9
7EU1-1-H-6-12484,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7EU1-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/7EU1-6
7EU1-1-M-11-3490,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7EU1-1-M,/data4/hfxie/Dataset/ESMCEmbeddings/7EU1-11
7EU1-1-C-3-10232,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7EU1-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/7EU1-3
7EU1-1-H-6-12484,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7EU1-1-H,/data4/hfxie/Dataset/ESMCEmbeddings/7EU1-6
8HIL-1-C-3-10232,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-3
8HIL-1-K-9-4318,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-K,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-9
8HIL-1-C-3-10232,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-3
8HIL-1-J-8-5774,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-J,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-8
8HIL-1-B-2-8809,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-2
8HIL-1-C-3-10232,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-3
8HIL-1-C-3-10232,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-3
8HIL-1-L-10-7587,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-10
7EU1-1-C-3-10232,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7EU1-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/7EU1-3
7EU1-1-M-11-3490,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7EU1-1-M,/data4/hfxie/Dataset/ESMCEmbeddings/7EU1-11
8HIL-1-B-2-8809,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-2
8HIL-1-L-10-7587,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-10
8HIL-1-B-2-8809,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-2
8HIL-1-K-9-4318,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-K,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-9
8HIL-1-B-2-8809,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-2
8HIL-1-I-7-4770,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-I,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-7
8HIL-1-B-2-8809,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-2
8HIL-1-J-8-5774,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8HIL-1-J,/data4/hfxie/Dataset/ESMCEmbeddings/8HIL-8
9LP2-3-D-1-4599,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9LP2-3-D,/data4/hfxie/Dataset/ESMCEmbeddings/9LP2-1
9LP2-3-E-2-12896,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9LP2-3-E,/data4/hfxie/Dataset/ESMCEmbeddings/9LP2-2
9C1N-1-E-1-420,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9C1N-1-E,/data4/hfxie/Dataset/ESMCEmbeddings/9C1N-1
9C1N-1-R-2-196,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9C1N-1-R,/data4/hfxie/Dataset/ESMCEmbeddings/9C1N-2
4U1C-1-C-1-7588,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4U1C-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/4U1C-1
4U1C-1-A-2-4771,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4U1C-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/4U1C-2
9GTB-1-A-1-10245,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9GTB-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/9GTB-1
9GTB-1-B-2-11907,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9GTB-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/9GTB-2
6GLX-1-A-1-5140,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6GLX-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/6GLX-1
6GLX-1-L-3-2582,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/6GLX-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/6GLX-3
5SY5-4-E-1-3569,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5SY5-4-E,/data4/hfxie/Dataset/ESMCEmbeddings/5SY5-1
5SY5-4-F-2-8049,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5SY5-4-F,/data4/hfxie/Dataset/ESMCEmbeddings/5SY5-2
5BWA-1-A-1-11964,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5BWA-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/5BWA-1
5BWA-1-B-2-12716,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/5BWA-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/5BWA-2
8EQM-1-d-4-6058,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8EQM-1-d,/data4/hfxie/Dataset/ESMCEmbeddings/8EQM-4
8EQM-1-l-10-7810,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8EQM-1-l,/data4/hfxie/Dataset/ESMCEmbeddings/8EQM-10
8EQM-1-B-2-6734,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8EQM-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/8EQM-2
8EQM-1-L-10-7810,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8EQM-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/8EQM-10
8EQM-1-A-1-2513,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8EQM-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/8EQM-1
8EQM-1-L-10-7810,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8EQM-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/8EQM-10
1YKE-3-A-1-12897,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1YKE-3-A,/data4/hfxie/Dataset/ESMCEmbeddings/1YKE-1
1YKE-3-B-2-7649,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/1YKE-3-B,/data4/hfxie/Dataset/ESMCEmbeddings/1YKE-2
4W5V-1-A-1-613,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4W5V-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/4W5V-1
4W5V-1-B-2-2543,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/4W5V-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/4W5V-2
7LFA-2-C-1-11908,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7LFA-2-C,/data4/hfxie/Dataset/ESMCEmbeddings/7LFA-1
7LFA-2-L-3-11149,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7LFA-2-L,/data4/hfxie/Dataset/ESMCEmbeddings/7LFA-3
7LFA-2-C-1-11908,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7LFA-2-C,/data4/hfxie/Dataset/ESMCEmbeddings/7LFA-1
7LFA-2-H-2-6917,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7LFA-2-H,/data4/hfxie/Dataset/ESMCEmbeddings/7LFA-2
7YCS-1-B-2-12921,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7YCS-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/7YCS-2
7YCS-1-C-1-2858,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7YCS-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/7YCS-1
8BBJ-1-A-1-3701,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8BBJ-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/8BBJ-1
8BBJ-1-C-2-7589,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/8BBJ-1-C,/data4/hfxie/Dataset/ESMCEmbeddings/8BBJ-2
9JR0-1-A-1-12922,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9JR0-1-A,/data4/hfxie/Dataset/ESMCEmbeddings/9JR0-1
9JR0-1-B-2-8698,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/9JR0-1-B,/data4/hfxie/Dataset/ESMCEmbeddings/9JR0-2
7VL9-1-L-4-8423,/data4/hfxie/Dataset/ESM3EmbeddingsWithSequence/7VL9-1-L,/data4/hfxie/Dataset/ESMCEmbeddings/7VL9-4
